prec_noix,prec_chocolat,prec_noisettes,prec_raisins,prec_fruits_confits,prec_lait,niveau_techno,methode_cuisson,ph_eau,pop,prop_grand_meres,freq_boulangeries,nb_visites_hebdo,prix,nb_bras,nb_doigts_main,nb_dents,taux_oxygene_atm,dist_lune_km,dist_soleil_km,dist_centre_galaxie_ly,nb_guerres_mondiales,nb_cookies_vendus,cookie_quality
1,0,1,1,0,0,6,8,-1.5868639523424002,-0.22406758174848448,1.0796687272690157,-1.301484602418612,-0.8179771134261776,-0.05487611110061065,0.0,-0.050525973491496005,0.13903350328144093,0.11569664667580037,-0.7227796605838986,-1.137667682296451,0.0781281656651919,1.35465156215014,-0.8760331912955366,0
0,0,0,0,0,1,2,2,0.08466283160703925,-0.5215711123182655,-0.9722507430004093,0.11240415631969529,-1.5512600479184928,-0.6841358578586522,0.0,-0.050525973491496005,0.6978498347984882,-0.9275553522042626,1.029851860395419,0.8917514986541061,0.6848815463234734,-0.2831152978685667,-0.3939929784759068,1
1,0,1,0,0,0,5,4,0.08466283160703925,-0.0009210571392522824,0.05370899213430326,0.11240415631969529,-0.08469417893386236,0.13157122127214238,0.0,-0.050525973491496005,0.13903350328144093,0.11569664667580037,-0.13004618863465994,-0.017806838922179904,-0.008550888714562591,-0.010154154532115591,-0.04341827824344876,0
0,0,0,1,1,1,5,1,-0.7511005603676805,-0.13458420769244311,-0.45927087543305367,2.94018167379631,-1.5512600479184928,2.252409627012208,0.0,-1.1910671358277545,-0.4197828282356063,-0.9275553522042626,-2.4033533869340933,1.0547359406475447,-1.8721505578792843,-0.010154154532115591,0.7533424041030468,0
1,0,1,1,0,1,0,0,0.08466283160703925,-0.0009210571392522824,0.05370899213430326,0.11240415631969529,-0.08469417893386236,0.13157122127214238,0.0,-0.050525973491496005,0.13903350328144093,0.11569664667580037,-0.13004618863465994,-0.017806838922179904,-0.008550888714562591,-0.010154154532115591,-0.04341827824344876,1
1,0,1,1,0,1,0,7,0.08466283160703925,-0.0009210571392522824,0.05370899213430326,0.11240415631969529,-0.08469417893386236,0.13157122127214238,0.0,-0.050525973491496005,0.13903350328144093,0.11569664667580037,-0.13004618863465994,-0.017806838922179904,-0.008550888714562591,-0.010154154532115591,-0.04341827824344876,1
1,0,0,1,1,1,2,6,0.920426223581759,-0.8168428044982422,2.10562846240373,-0.5945402230494583,-0.08469417893386236,-1.4532311038962584,0.0,-0.050525973491496005,-0.9785991597526535,-0.9275553522042626,0.11402053510914424,-0.22285178207521547,-1.1353785956513711,1.0816904188136889,1.0521276599829827,1
1,1,1,1,0,1,5,1,-0.7511005603676805,0.779132360660858,-0.9722507430004093,0.8193485356888489,-0.8179771134261776,-0.10148794419379892,0.0,-0.050525973491496005,0.13903350328144093,-0.9275553522042626,-0.31832623266559457,-0.9115924885636171,0.2514862744247009,-0.8290375845414689,-0.8800169947072691,0
1,1,1,1,1,1,0,0,-0.7511005603676805,-0.9460910064506736,-0.9722507430004093,0.8193485356888489,0.6485887555584529,0.9472783004029369,0.0,-1.1910671358277545,0.13903350328144093,-1.4491813516442948,-0.36016624245024675,-0.12821565446612213,0.38150485599433265,-0.2831152978685667,1.5461192830378099,0
1,0,1,1,1,1,2,6,0.920426223581759,0.11388472719198132,0.05370899213430326,0.8193485356888489,-0.08469417893386236,-0.9171950233245935,0.0,-1.1910671358277545,-0.4197828282356063,1.1589486455558633,-0.422926257127225,-0.6329416683812866,-1.8721505578792843,-1.10199872787792,0.7453747972795819,1
0,1,1,0,1,0,2,6,1.7561896155564787,0.21020146009453974,1.0796687272690157,0.11240415631969529,0.6485887555584529,-0.28793527656655193,0.0,-0.050525973491496005,0.13903350328144093,0.11569664667580037,-1.1063130836098767,-0.5120177275474451,-0.22524852466394882,0.5357681321407867,-0.8720493878838042,1
1,0,1,1,1,0,6,2,-0.7511005603676805,0.6522889601835147,-0.45927087543305367,-0.5945402230494583,-2.284542982410808,-0.12479386074039304,0.0,-0.050525973491496005,0.6978498347984882,0.11569664667580037,-1.4387087168990575,1.1388569429667388,-0.05189041590443984,-0.5560764412050179,-0.14699716694849319,1
0,1,0,1,0,0,5,4,0.920426223581759,0.9697842138594492,-0.45927087543305367,0.8193485356888489,-1.5512600479184928,1.856209045720108,0.0,-0.050525973491496005,-0.4197828282356063,0.11569664667580037,-1.7385621203557313,2.7161257364516276,0.20814674723482365,1.6276127054865912,0.8130994552790339,0
0,0,1,1,0,1,5,1,0.08466283160703925,-0.0009210571392522824,0.05370899213430326,0.11240415631969529,-0.08469417893386236,0.13157122127214238,0.0,-0.050525973491496005,0.13903350328144093,0.11569664667580037,-0.13004618863465994,-0.017806838922179904,-0.008550888714562591,-0.010154154532115591,-0.04341827824344876,0
1,1,0,1,1,0,5,1,-0.7511005603676805,0.914088344427655,0.05370899213430326,0.8193485356888489,-0.08469417893386236,0.17818305436533063,0.0,-0.050525973491496005,1.2566661663155354,0.11569664667580037,-0.5856374062897611,-0.3700635361338051,0.6415420191335961,0.2628069888043355,0.454557148223111,0
0,0,1,1,0,1,2,6,-0.7511005603676805,0.7969010252292522,1.0796687272690157,0.8193485356888489,1.3818716900507682,-0.5209944420324932,0.0,1.0900151888447627,0.6978498347984882,-0.9275553522042626,-0.09517951381411648,0.14517760307125863,0.9015791822728596,-0.010154154532115591,-0.10317532941943593,0
1,0,1,1,0,1,5,1,0.920426223581759,1.7935441741314908,0.05370899213430326,-0.5945402230494583,-0.8179771134261776,-1.3833133542564762,0.0,-0.050525973491496005,0.13903350328144093,-0.4059293527642318,-0.14399285856287733,1.1125691297419906,-0.3552671062335806,-0.8290375845414689,0.6975691563387921,0
0,1,0,1,1,1,4,3,0.08466283160703925,-0.4976626972148985,0.05370899213430326,0.8193485356888489,-0.08469417893386236,-1.1502541887905349,0.0,-1.1910671358277545,-2.096231822786748,-0.4059293527642318,0.7137273420224917,-1.1849857461009978,0.3381653288044554,-0.2831152978685667,-0.09122391918423849,1
0,1,0,0,0,1,6,2,0.08466283160703925,0.4058051498464338,-0.45927087543305367,-2.0084289817877656,-1.5512600479184928,0.15487713781873652,0.0,-1.1910671358277545,0.13903350328144093,0.6373226461158326,0.18607832973826738,-1.5004395047979755,1.6383511445007728,1.0816904188136889,1.8329531286825482,1
1,1,0,1,0,0,2,6,-2.42262734431712,0.0637122626816105,0.05370899213430326,-0.5945402230494583,0.6485887555584529,-0.8938891067779994,0.0,-0.050525973491496005,0.13903350328144093,-1.4491813516442948,2.2432121441503314,1.2072052573510839,-1.482094813170389,-1.9208821578872735,-1.6807614804654971,0
1,1,1,0,1,0,1,7,2.5919530075311985,0.528996131873114,-0.45927087543305367,-0.5945402230494583,-0.08469417893386236,0.7375250514835898,0.0,-0.050525973491496005,0.13903350328144093,1.1589486455558633,-1.059824183849152,-0.8274714862444229,-0.5719647421829668,0.5357681321407867,1.0162734292773903,1
1,1,1,0,1,1,2,6,0.08466283160703925,-0.0009210571392522824,0.05370899213430326,0.11240415631969529,-0.08469417893386236,0.13157122127214238,0.0,-0.050525973491496005,0.13903350328144093,0.11569664667580037,-0.13004618863465994,-0.017806838922179904,-0.008550888714562591,-0.010154154532115591,-0.04341827824344876,0
1,0,1,1,0,0,6,2,0.08466283160703925,-0.0009210571392522824,0.05370899213430326,0.11240415631969529,-0.08469417893386236,0.13157122127214238,0.0,-0.050525973491496005,0.13903350328144093,0.11569664667580037,-0.13004618863465994,-0.017806838922179904,-0.008550888714562591,-0.010154154532115591,-0.04341827824344876,0
0,1,1,1,1,0,0,7,1.7561896155564787,0.36973576167572675,0.05370899213430326,1.5262929150580025,-0.8179771134261776,-1.7562080190019822,0.0,-0.050525973491496005,-0.4197828282356063,0.6373226461158326,-0.14399285856287733,-1.0325164293974585,-0.18190899747407158,0.2628069888043355,0.5262656096342956,1
1,1,0,1,0,0,3,4,-2.42262734431712,-2.615204973099098,-0.9722507430004093,0.11240415631969529,1.3818716900507682,0.15487713781873652,0.0,-1.1910671358277545,1.8154824978325828,0.11569664667580037,0.24418945443917314,0.6709338675662216,-1.0053600140817394,1.35465156215014,-0.7844057128256896,0
0,0,0,0,0,1,5,1,0.08466283160703925,-0.0009210571392522824,0.05370899213430326,0.11240415631969529,-0.08469417893386236,0.13157122127214238,0.0,-0.050525973491496005,0.13903350328144093,0.11569664667580037,-0.13004618863465994,-0.017806838922179904,-0.008550888714562591,-0.010154154532115591,-0.04341827824344876,1
1,1,0,1,0,1,0,0,0.920426223581759,1.2233472189003032,-0.45927087543305367,-1.301484602418612,-0.8179771134261776,1.646455796800761,0.0,2.230556351181021,-0.9785991597526535,-0.4059293527642318,-0.030095054149102032,0.5184645508626824,-0.3986066334234578,0.2628069888043355,2.5779243666765215,0
0,1,1,0,0,0,0,0,0.08466283160703925,-1.0245899076133866,-0.9722507430004093,0.11240415631969529,0.6485887555584529,-1.8261257686417645,0.0,1.0900151888447627,-1.537415491269701,0.11569664667580037,-0.4554684869597322,-0.627684105736337,-1.9154900850691614,-1.3749598712143711,-0.354154944358582,1
1,0,1,1,0,0,1,7,0.08466283160703925,0.7616534312099443,0.05370899213430326,-1.301484602418612,-0.08469417893386236,-0.24132344347336368,0.0,-0.050525973491496005,-0.9785991597526535,-1.4491813516442948,-2.6148778808453903,0.0347687875273164,1.2482953997918775,1.9005738488230421,1.3509129158629185,0
1,0,1,0,0,0,0,0,1.7561896155564787,-1.2946511326317431,0.5666888597016602,1.5262929150580025,-0.8179771134261776,-0.1714056938335813,0.0,1.0900151888447627,2.37429882934963,2.2022006444359277,-1.4666020567554923,-0.8747895500489696,-0.6586437965627213,-0.010154154532115591,0.008371166109073456,1
1,0,0,1,0,0,6,8,-0.7511005603676805,-0.9177075007600398,-0.9722507430004093,-1.301484602418612,0.6485887555584529,1.6231498802541666,0.0,-0.050525973491496005,-0.4197828282356063,-0.9275553522042626,-1.4270864919588764,0.8181456216248113,0.20814674723482365,-0.5560764412050179,1.0003382156304605,1
0,1,1,0,0,0,1,5,-1.5868639523424002,-0.9547172110847517,-0.9722507430004093,0.8193485356888489,1.3818716900507682,-1.919349434828141,0.0,1.0900151888447627,0.13903350328144093,-1.4491813516442948,0.7346473469148177,-0.58562360457674,1.2916349269817549,-0.010154154532115591,-1.461652292820211,0
1,1,0,1,1,1,6,2,0.08466283160703925,-0.43589117016805884,-0.45927087543305367,0.8193485356888489,0.6485887555584529,0.7608309680301839,0.0,1.0900151888447627,0.13903350328144093,0.11569664667580037,-0.09285506882608024,0.9232968745238039,-0.6586437965627213,-0.2831152978685667,0.7174881733974545,1
0,0,1,0,1,0,3,4,0.08466283160703925,-1.6869709193896154,-1.4852306105677662,-2.0084289817877656,-0.08469417893386236,0.015041638539171736,0.0,1.0900151888447627,-0.9785991597526535,2.2022006444359277,2.040985430191179,1.6646132074617017,-0.7453228509424759,0.8087292754772377,1.5022974455087525,1
1,0,1,0,1,1,4,3,0.08466283160703925,1.0303221716939854,0.5666888597016602,2.2332372944271563,-0.08469417893386236,0.6209954687506192,0.0,-2.331608298164013,2.37429882934963,0.6373226461158326,0.08147830527663702,-1.5898180697621194,-1.3954157587906346,-1.9208821578872735,-1.0234339175296383,1
0,1,0,1,0,1,3,4,-0.7511005603676805,-1.6120849273433637,0.05370899213430326,-0.5945402230494583,-0.8179771134261776,-2.222326349933865,0.0,-0.050525973491496005,0.13903350328144093,1.1589486455558633,0.41154949357778176,1.7645068977157448,0.9449187094627368,0.5357681321407867,1.354896719274651,1
1,1,0,1,1,0,0,0,1.7561896155564787,-0.7336967276481832,1.5926485948363727,1.5262929150580025,1.3818716900507682,0.9938901334961252,0.0,-1.1910671358277545,0.6978498347984882,-1.970807351084327,1.6225853323446577,-3.035647797123268,-2.0455086666387934,-0.010154154532115591,0.004387362697340978,1
1,0,1,0,1,1,5,1,-0.7511005603676805,0.6438269387826755,0.5666888597016602,-2.0084289817877656,-1.5512600479184928,0.22479488745851892,0.0,-1.1910671358277545,-0.4197828282356063,-1.4491813516442948,-1.3271353574733185,-0.22285178207521547,0.6848815463234734,-0.8290375845414689,0.5661036437516204,1
0,1,0,0,1,1,6,2,-1.5868639523424002,-0.5096779247382938,1.0796687272690157,2.2332372944271563,1.3818716900507682,0.17818305436533063,0.0,1.0900151888447627,-0.4197828282356063,0.11569664667580037,-0.7901885652369494,2.3901568524647505,0.12146769285506916,-0.2831152978685667,1.1238361213941672,0
0,1,1,0,1,0,1,5,1.7561896155564787,0.4490994782648588,1.5926485948363727,1.5262929150580025,-0.08469417893386236,2.0659622946394554,0.0,1.0900151888447627,0.6978498347984882,-0.9275553522042626,-0.46244182192384087,-0.4541845384529992,1.508332562931141,1.0816904188136889,-0.5214746876513461,1
0,1,1,0,1,1,6,2,-0.7511005603676805,3.0980624928241074,0.5666888597016602,1.5262929150580025,1.3818716900507682,0.08495938817895413,0.0,-0.050525973491496005,-0.4197828282356063,0.6373226461158326,0.9461718408261147,0.11363222720156085,-1.9154900850691614,1.6276127054865912,-0.47765285012228886,0
0,1,1,0,0,1,5,1,0.920426223581759,1.0842734845244655,-1.998210478135123,-2.0084289817877656,-1.5512600479184928,-1.919349434828141,0.0,-1.1910671358277545,0.13903350328144093,1.1589486455558633,0.7927584716157235,-1.0850920558469548,0.46818391037408713,-0.5560764412050179,0.12788526846104778,1
1,0,1,0,1,1,2,2,-1.5868639523424002,-0.4402644144716052,0.05370899213430326,0.8193485356888489,-0.8179771134261776,1.4133966313348196,0.0,-0.050525973491496005,0.13903350328144093,-0.4059293527642318,-2.1569622182022528,-1.3427126254494868,1.1182768182222458,-0.5560764412050179,1.8010827013886885,1
1,0,1,1,1,1,3,8,-1.5868639523424002,-0.34754303098141826,0.5666888597016602,0.8193485356888489,0.6485887555584529,-1.3367015211632878,0.0,-0.050525973491496005,0.6978498347984882,0.11569664667580037,-0.8436507999617826,1.291326259670278,-0.31192757904370333,-1.3749598712143711,1.0083058224539254,0
0,0,1,1,0,0,1,5,1.7561896155564787,2.9081490251824893,0.05370899213430326,-0.5945402230494583,-1.5512600479184928,0.8773605507631546,0.0,-0.050525973491496005,0.6978498347984882,-0.4059293527642318,1.7504298066866504,0.8128880589798617,-1.0486995412716165,0.5357681321407867,0.10398244799065293,1
1,1,0,1,1,1,2,6,-0.7511005603676805,-1.2041870491022906,1.0796687272690157,0.11240415631969529,-1.5512600479184928,0.7608309680301839,0.0,-2.331608298164013,-1.537415491269701,-0.9275553522042626,-1.3503798073536808,0.21352591745560381,0.03478863847531466,1.0816904188136889,1.705471419507109,0
1,1,0,1,0,0,2,6,0.920426223581759,0.8583924749958607,-0.9722507430004093,0.11240415631969529,0.6485887555584529,0.15487713781873652,0.0,-0.050525973491496005,-0.4197828282356063,0.11569664667580037,1.4598741831821216,2.4795354174288944,-0.18190899747407158,-0.010154154532115591,-0.14699716694849319,1
1,1,0,1,1,0,6,8,0.920426223581759,-0.42706478490735783,-0.45927087543305367,-0.5945402230494583,2.1151546245430835,0.6443013852972133,0.0,1.0900151888447627,-1.537415491269701,0.11569664667580037,-0.14399285856287733,-0.9641681150131133,0.38150485599433265,0.8087292754772377,-0.13106195330156326,1
1,1,1,0,0,1,2,6,0.08466283160703925,-0.0009210571392522824,0.05370899213430326,0.11240415631969529,-0.08469417893386236,0.13157122127214238,0.0,-0.050525973491496005,0.13903350328144093,0.11569664667580037,-0.13004618863465994,-0.017806838922179904,-0.008550888714562591,-0.010154154532115591,-0.04341827824344876,0
1,1,1,0,0,0,5,1,-0.7511005603676805,0.7635542691776572,0.05370899213430326,0.8193485356888489,-3.0178259169031234,0.8307487176699663,0.0,-0.050525973491496005,0.13903350328144093,0.11569664667580037,-0.8529485799139276,-0.3700635361338051,1.2049558726020004,-0.5560764412050179,0.8808241132784861,0
1,0,0,1,1,0,6,2,0.08466283160703925,0.014180727370514687,-1.4852306105677662,2.94018167379631,-1.5512600479184928,-1.4765370204428525,0.0,-0.050525973491496005,1.2566661663155354,-0.9275553522042626,-2.8589446045891944,-0.23862447001006437,0.9449187094627368,0.2628069888043355,1.0760304804533776,0
1,0,1,0,0,0,2,6,-0.7511005603676805,-0.14256684917163273,0.5666888597016602,0.11240415631969529,0.6485887555584529,-0.26462936001995785,0.0,1.0900151888447627,1.2566661663155354,-0.9275553522042626,1.3111097039478028,2.0641879684778734,1.0315977638424914,0.2628069888043355,-1.0513205414117657,0
0,1,0,1,0,0,0,0,0.920426223581759,0.1638104778598915,0.5666888597016602,-2.0084289817877656,1.3818716900507682,0.15487713781873652,0.0,-0.050525973491496005,-2.096231822786748,-0.4059293527642318,0.7230251219746366,0.2608439812601505,0.5982024919437189,1.9005738488230421,1.040176249747785,0
1,0,1,0,1,0,3,4,2.5919530075311985,-0.6744529200050596,-1.998210478135123,-2.715373361156919,-0.08469417893386236,1.646455796800761,0.0,1.0900151888447627,0.6978498347984882,1.1589486455558633,0.7230251219746366,-0.6119114178014881,0.7715606007032279,0.2628069888043355,-0.47765285012228886,1
0,1,1,1,1,0,0,7,0.920426223581759,-0.23290274686123033,1.0796687272690157,0.11240415631969529,-0.8179771134261776,0.9938901334961252,0.0,-1.1910671358277545,0.6978498347984882,0.6373226461158326,2.4756566429539544,-0.5172752901923948,0.03478863847531466,-1.10199872787792,0.0721120206967931,1
1,1,1,0,0,0,6,2,0.08466283160703925,-0.2802805844657212,-2.5111903457024787,0.8193485356888489,-0.08469417893386236,1.0405019665893134,0.0,-0.050525973491496005,0.13903350328144093,0.11569664667580037,0.23954056446310068,0.4974343002828839,2.375123106728686,0.5357681321407867,0.7413909938678493,0
1,1,1,0,0,1,3,4,0.08466283160703925,0.5621743147654477,0.5666888597016602,-0.5945402230494583,-1.5512600479184928,-1.1036423556973465,0.0,1.0900151888447627,0.13903350328144093,-0.9275553522042626,-0.14399285856287733,0.7129943687258187,1.161616345412123,-1.6479210145508223,0.032273986579468325,0
0,1,1,1,0,1,6,8,0.920426223581759,0.8162983523519685,2.10562846240373,0.11240415631969529,-0.08469417893386236,-0.474382608939305,0.0,-0.050525973491496005,0.13903350328144093,-0.4059293527642318,-0.6762907608231741,0.9916451889081491,0.9015791822728596,-0.2831152978685667,1.362864326098116,0
1,1,0,0,1,0,3,8,0.920426223581759,-0.6595868745226973,-0.45927087543305367,-1.301484602418612,0.6485887555584529,0.6209954687506192,0.0,2.230556351181021,0.13903350328144093,-0.4059293527642318,-2.026793298872224,-0.9904559282378614,-0.7886623781323531,-0.2831152978685667,-0.7007458411793076,1
1,0,1,0,1,1,3,4,0.920426223581759,2.1173749690429986,-0.45927087543305367,1.5262929150580025,0.6485887555584529,-0.6375240247654639,0.0,1.0900151888447627,1.8154824978325828,-0.9275553522042626,-1.5990954210735575,-0.4909874769676466,1.0315977638424914,0.8087292754772377,1.0919656941003075,0
0,0,0,0,1,1,4,3,0.08466283160703925,-0.0009210571392522824,0.05370899213430326,0.11240415631969529,-0.08469417893386236,0.13157122127214238,0.0,-0.050525973491496005,0.13903350328144093,0.11569664667580037,-0.13004618863465994,-0.017806838922179904,-0.008550888714562591,-0.010154154532115591,-0.04341827824344876,1
1,1,1,1,0,1,0,7,-0.7511005603676805,0.5503856074248098,0.5666888597016602,-2.0084289817877656,-0.08469417893386236,-0.9171950233245935,0.0,1.0900151888447627,-0.9785991597526535,-3.01405934996439,1.2437007992947522,-0.2912000964595607,1.5516720901210184,1.0816904188136889,1.0003382156304605,0
0,1,1,0,1,0,6,2,0.08466283160703925,0.31307235254858856,0.5666888597016602,0.11240415631969529,-0.08469417893386236,-0.05487611110061065,0.0,1.0900151888447627,-0.9785991597526535,-0.9275553522042626,-1.0133352840884275,0.20301079216570456,-0.008550888714562591,-0.2831152978685667,-0.6967620377675752,1
0,1,1,0,0,0,4,3,0.08466283160703925,-0.9694822882685982,1.5926485948363727,-0.5945402230494583,2.1151546245430835,-1.1502541887905349,0.0,-2.331608298164013,1.8154824978325828,1.1589486455558633,-1.2364820029399055,0.7445397445955164,0.42484438318420986,-1.10199872787792,-1.3779924211738288,1
1,0,1,0,0,0,1,7,-0.7511005603676805,-0.975398152576427,-1.998210478135123,0.11240415631969529,2.1151546245430835,-0.8938891067779994,0.0,1.0900151888447627,2.37429882934963,2.2022006444359277,2.3385143886598168,-0.6750021695408837,0.8149001278931051,-0.5560764412050179,-2.186704513755522,0
0,0,1,1,1,1,4,3,0.920426223581759,-1.3684238394387063,-0.9722507430004093,0.11240415631969529,-0.08469417893386236,-1.6163725197224175,0.0,-1.1910671358277545,0.6978498347984882,0.11569664667580037,-0.14399285856287733,0.9548422503935017,1.7250301988805272,-0.8290375845414689,0.22349655034262725,0
1,0,0,0,1,1,2,2,0.920426223581759,1.0374654593176862,-3.024170213269836,1.5262929150580025,-0.08469417893386236,-2.408773682306618,0.0,-0.050525973491496005,0.6978498347984882,1.1589486455558633,-0.6205040811103045,0.6341309290515742,1.4216535085513866,-0.8290375845414689,-0.015531654361321411,1
0,1,1,1,1,0,0,0,-0.7511005603676805,0.641800548930721,-0.45927087543305367,0.8193485356888489,-1.5512600479184928,-0.3811589427529285,0.0,-0.050525973491496005,1.8154824978325828,0.11569664667580037,1.301811923995658,0.8707212480743076,0.5115234375639643,-1.9208821578872735,-0.3780577648289769,1
0,0,1,1,1,1,5,1,0.920426223581759,-1.730679656824558,0.5666888597016602,0.11240415631969529,-0.08469417893386236,2.392245126291773,0.0,-1.1910671358277545,1.2566661663155354,0.11569664667580037,-0.9831174992439564,1.40699263785917,1.2916349269817549,-0.2831152978685667,2.3189771449139105,1
1,1,1,1,0,1,1,5,0.08466283160703925,1.5790743383055947,0.5666888597016602,-1.301484602418612,-0.8179771134261776,1.1803374658688783,0.0,-0.050525973491496005,-0.9785991597526535,-0.4059293527642318,-2.070957753644912,1.6909010206864499,0.20814674723482365,-0.010154154532115591,1.6018925308020646,0
1,1,0,0,1,0,5,4,1.7561896155564787,0.7535092404531292,-0.45927087543305367,0.8193485356888489,-1.5512600479184928,-1.546454770082635,0.0,-0.050525973491496005,1.8154824978325828,0.6373226461158326,-1.5781754161812314,-1.0482891173323075,-0.7886623781323531,1.0816904188136889,0.6537473188097349,0
1,1,0,1,0,1,1,5,-0.7511005603676805,-0.6236799136148201,0.05370899213430326,0.11240415631969529,-1.5512600479184928,1.1104197162290959,0.0,-0.050525973491496005,-0.4197828282356063,0.6373226461158326,-1.9896021790636442,0.8549485601394587,0.12146769285506916,0.2628069888043355,1.179609369158422,0
0,1,1,1,1,0,5,1,0.08466283160703925,-1.4035634412778624,1.0796687272690157,0.11240415631969529,-2.284542982410808,0.4578540529244602,0.0,-1.1910671358277545,-0.9785991597526535,2.7238266438759586,-2.0035488489918616,-0.6960324201206822,0.6848815463234734,-1.9208821578872735,2.1277545811507514,0
1,1,0,1,0,1,0,0,0.920426223581759,-1.9870188510819977,0.05370899213430326,-1.301484602418612,0.6485887555584529,2.182491877372426,0.0,1.0900151888447627,-2.096231822786748,1.1589486455558633,-0.9436019344473405,1.533174141337961,-1.1353785956513711,1.6276127054865912,3.032077955614024,0
1,1,1,0,1,1,2,2,0.920426223581759,2.1577842380794814,-0.9722507430004093,0.11240415631969529,0.6485887555584529,0.597689552204025,0.0,-1.1910671358277545,-0.4197828282356063,-0.9275553522042626,-0.46244182192384087,-1.0745769305570556,0.03478863847531466,1.35465156215014,-0.27846267953566495,0
1,0,1,0,0,1,5,1,0.920426223581759,-0.9771830964971477,-1.4852306105677662,-0.5945402230494583,-1.5512600479184928,-1.0803364391507524,0.0,-0.050525973491496005,-0.9785991597526535,-0.9275553522042626,0.5207984080154846,0.6446460543414735,-0.26858805185382606,-0.5560764412050179,1.629779154684192,1
0,0,0,1,0,1,0,7,0.08466283160703925,-0.9522325129560554,1.5926485948363727,0.11240415631969529,1.3818716900507682,-0.1714056938335813,0.0,-0.050525973491496005,0.13903350328144093,-0.4059293527642318,1.3854919435649622,-2.2890739015404202,-0.962020486891862,-2.1938433012237244,-0.7804219094139572,1
0,1,0,0,1,0,6,8,0.920426223581759,2.7899274394132014,-1.998210478135123,0.8193485356888489,-0.08469417893386236,0.15487713781873652,0.0,1.0900151888447627,-1.537415491269701,-1.4491813516442948,-0.3787618023545366,-0.5435631034171429,-0.31192757904370333,1.0816904188136889,0.7812290279851741,1
1,1,0,1,1,1,1,7,0.920426223581759,1.0931385011341639,2.10562846240373,-1.301484602418612,-0.08469417893386236,-0.008264278007422392,0.0,-0.050525973491496005,-0.4197828282356063,-0.4059293527642318,0.18142943976219492,-0.8222139235994733,-2.695601574486952,1.35465156215014,0.5063465925756332,0
0,1,1,0,0,1,2,6,-0.7511005603676805,-1.836161677276749,0.05370899213430326,-0.5945402230494583,0.6485887555584529,0.24810080400511303,0.0,-0.050525973491496005,-0.9785991597526535,0.6373226461158326,-0.14399285856287733,1.1230842550318898,1.855048780450159,1.9005738488230421,-0.17089998741888804,0
1,1,1,0,0,1,3,4,0.08466283160703925,2.475448942899882,1.0796687272690157,1.5262929150580025,-1.5512600479184928,1.9028208788132963,0.0,-0.050525973491496005,0.13903350328144093,-0.9275553522042626,-0.14399285856287733,0.6867065555010705,1.3349744541716322,-1.9208821578872735,1.3509129158629185,0
1,0,1,0,0,1,5,1,0.08466283160703925,-0.0009210571392522824,0.05370899213430326,0.11240415631969529,-0.08469417893386236,0.13157122127214238,0.0,-0.050525973491496005,0.13903350328144093,0.11569664667580037,-0.13004618863465994,-0.017806838922179904,-0.008550888714562591,-0.010154154532115591,-0.04341827824344876,1
1,1,0,0,0,1,1,7,0.08466283160703925,-0.0009210571392522824,0.05370899213430326,0.11240415631969529,-0.08469417893386236,0.13157122127214238,0.0,-0.050525973491496005,0.13903350328144093,0.11569664667580037,-0.13004618863465994,-0.017806838922179904,-0.008550888714562591,-0.010154154532115591,-0.04341827824344876,0
0,1,1,0,0,0,0,7,0.08466283160703925,-0.6961224728369865,-0.9722507430004093,0.8193485356888489,-1.5512600479184928,-1.8727376017349529,0.0,-0.050525973491496005,-0.4197828282356063,-0.4059293527642318,1.594691992488223,1.2072052573510839,0.7282210735133506,-1.10199872787792,0.4744761652817734,1
1,1,1,0,1,1,2,6,0.08466283160703925,-0.0009210571392522824,0.05370899213430326,0.11240415631969529,-0.08469417893386236,0.13157122127214238,0.0,-0.050525973491496005,0.13903350328144093,0.11569664667580037,-0.13004618863465994,-0.017806838922179904,-0.008550888714562591,-0.010154154532115591,-0.04341827824344876,1
0,1,0,1,1,1,0,0,0.08466283160703925,-0.0009210571392522824,0.05370899213430326,0.11240415631969529,-0.08469417893386236,0.13157122127214238,0.0,-0.050525973491496005,0.13903350328144093,0.11569664667580037,-0.13004618863465994,-0.017806838922179904,-0.008550888714562591,-0.010154154532115591,-0.04341827824344876,0
0,0,0,1,0,1,3,8,-2.42262734431712,-0.4212700825577481,0.5666888597016602,-0.5945402230494583,1.3818716900507682,-0.35785302620633436,0.0,1.0900151888447627,1.2566661663155354,0.6373226461158326,-0.13701952359876862,-2.01042308135809,-0.31192757904370333,-0.8290375845414689,-2.8918377176321703,1
0,0,1,1,0,0,4,3,-1.5868639523424002,0.684813044098506,2.10562846240373,-1.301484602418612,1.3818716900507682,0.08495938817895413,0.0,-0.050525973491496005,0.13903350328144093,1.6805746449958956,2.2176432492819327,0.17146541629600678,-0.4852856878032123,1.9005738488230421,0.8170832586907665,0
1,1,1,1,0,0,3,4,-0.7511005603676805,0.5505576925248891,1.0796687272690157,-0.5945402230494583,-1.5512600479184928,0.7142191349369956,0.0,-1.1910671358277545,-0.4197828282356063,-0.9275553522042626,1.7388075817464692,1.0389632527126957,-1.655452921929898,0.5357681321407867,-0.35017114094684954,0
